review_id,movie_id,viewer_id,review_date,score,sentiment,platform,helpful_votes
1540,4,1307,2024-06-20,1,Negative,StreamMax,61
1541,4,1118,2024-07-22,6,Neutral,TabletApp,10
1542,6,715,2024-12-14,5,Neutral,TabletApp,23
1543,4,55,2025-02-21,2,Negative,MobileApp,106
1544,11,415,2024-10-21,6,Neutral,WebBrowser,84
1545,15,843,2025-01-24,7,Positive,MobileApp,79
1546,1,1372,2024-12-28,9,Positive,WebBrowser,80
1547,7,404,2024-09-18,7,Positive,WebBrowser,106
1548,1,1635,2025-04-27,10,Positive,WebBrowser,69
1549,14,475,2024-10-11,10,Positive,SmartTV,138
1550,1,1487,2025-03-08,7,Positive,WebBrowser,116
1551,3,1340,2024-12-03,8,Positive,MobileApp,95
1552,5,1075,2024-06-11,10,Positive,MobileApp,24
1553,13,590,2024-10-22,9,Positive,StreamMax,14
1554,14,1361,2025-02-27,10,Positive,StreamMax,79
1555,5,1613,2024-12-06,10,Positive,StreamMax,38
1556,4,116,2025-04-27,9,Positive,TabletApp,7
1557,9,679,2025-01-31,7,Positive,WebBrowser,12
1558,4,1886,2025-03-16,7,Positive,WebBrowser,139
1559,9,1690,2025-04-07,4,Negative,WebBrowser,62
1560,7,971,2024-12-31,7,Positive,WebBrowser,33
1561,3,923,2024-10-01,10,Positive,MobileApp,13
1562,6,649,2025-01-19,4,Negative,StreamMax,130
1563,6,2000,2024-09-11,3,Negative,WebBrowser,18
1564,7,376,2024-10-13,6,Neutral,SmartTV,35
1565,11,633,2024-09-05,7,Positive,TabletApp,36
1566,5,998,2024-06-03,6,Neutral,SmartTV,46
1567,7,462,2025-01-14,6,Neutral,TabletApp,24
1568,12,1842,2024-10-14,6,Neutral,SmartTV,8
1569,2,1020,2024-08-07,5,Neutral,StreamMax,63
1570,11,86,2024-07-19,10,Positive,WebBrowser,64
1571,9,55,2024-07-11,4,Negative,StreamMax,38
1572,8,201,2025-01-19,7,Positive,TabletApp,39
1573,6,455,2024-06-19,4,Negative,WebBrowser,85
1574,8,1383,2024-06-30,8,Positive,TabletApp,69
1575,9,806,2025-04-08,7,Positive,StreamMax,7
1576,14,215,2024-09-18,5,Neutral,StreamMax,36
1577,8,208,2025-02-22,4,Negative,MobileApp,135
1578,9,1821,2024-08-16,9,Positive,StreamMax,92
1579,9,1553,2024-08-29,8,Positive,SmartTV,94
1580,13,1623,2024-10-05,10,Positive,StreamMax,49
1581,6,1700,2025-01-29,4,Negative,SmartTV,79
1582,5,1303,2024-07-21,3,Negative,WebBrowser,87
1583,12,1170,2024-06-10,7,Positive,TabletApp,42
1584,4,1766,2024-07-06,8,Positive,MobileApp,14
1585,1,96,2025-04-22,9,Positive,SmartTV,40
1586,14,814,2024-10-09,9,Positive,WebBrowser,105
1587,3,1841,2024-06-23,10,Positive,SmartTV,1
1588,5,1390,2025-03-12,8,Positive,SmartTV,107
1589,10,1512,2024-07-02,5,Neutral,MobileApp,1
1590,9,374,2024-10-26,6,Neutral,TabletApp,6
1591,5,291,2024-11-15,10,Positive,TabletApp,126
1592,9,857,2025-02-11,3,Negative,SmartTV,44
1593,4,1719,2024-11-23,2,Negative,SmartTV,67
1594,8,1581,2025-01-23,7,Positive,SmartTV,149
1595,1,1188,2024-10-16,9,Positive,StreamMax,90
1596,14,539,2025-01-30,4,Negative,TabletApp,35
1597,6,1209,2025-03-30,4,Negative,TabletApp,18
1598,12,1900,2025-02-14,6,Neutral,WebBrowser,125
1599,5,1485,2025-04-26,10,Positive,StreamMax,108
1600,6,1548,2025-02-28,6,Neutral,StreamMax,129
1601,6,1891,2024-10-22,3,Negative,StreamMax,84
1602,6,1586,2024-09-20,10,Positive,WebBrowser,147
1603,15,157,2025-02-23,5,Neutral,StreamMax,22
1604,11,4,2025-02-07,9,Positive,StreamMax,54
1605,11,1724,2024-08-05,8,Positive,StreamMax,73
1606,8,347,2024-08-23,10,Positive,TabletApp,120
1607,6,1273,2024-12-20,10,Positive,MobileApp,47
1608,15,1357,2024-12-06,4,Negative,TabletApp,60
1609,10,884,2024-10-24,8,Positive,StreamMax,148
1610,2,480,2025-03-24,6,Neutral,MobileApp,97
1611,5,809,2025-02-28,5,Neutral,WebBrowser,3
1612,5,470,2025-04-13,5,Neutral,TabletApp,150
1613,13,568,2024-10-05,4,Negative,SmartTV,134
1614,1,691,2024-10-11,9,Positive,SmartTV,30
1615,6,675,2025-02-21,9,Positive,SmartTV,57
1616,9,581,2024-07-07,6,Neutral,StreamMax,92
1617,6,1946,2024-06-20,7,Positive,TabletApp,118
1618,15,869,2025-02-06,7,Positive,SmartTV,91
1619,10,330,2025-01-24,3,Negative,StreamMax,34
1620,5,807,2024-08-12,8,Positive,MobileApp,86
1621,10,860,2024-10-03,5,Neutral,SmartTV,125
1622,2,676,2024-07-08,8,Positive,MobileApp,69
1623,13,192,2025-02-16,8,Positive,StreamMax,124
1624,7,1661,2025-02-09,4,Negative,WebBrowser,106
1625,9,123,2024-06-10,6,Neutral,MobileApp,87
1626,15,257,2024-08-14,3,Negative,WebBrowser,104
1627,5,1280,2025-02-16,10,Positive,WebBrowser,78
1628,10,621,2025-01-04,5,Neutral,SmartTV,107
1629,5,852,2024-06-25,8,Positive,StreamMax,17
1630,6,1114,2024-07-25,8,Positive,SmartTV,81
1631,7,83,2025-01-31,3,Negative,TabletApp,3
1632,7,1276,2025-03-18,9,Positive,WebBrowser,91
1633,8,1697,2025-03-23,5,Neutral,SmartTV,27
1634,4,1214,2024-07-14,3,Negative,WebBrowser,137
1635,6,1112,2025-03-04,6,Neutral,MobileApp,128
1636,1,199,2024-10-07,8,Positive,StreamMax,111
1637,9,1317,2024-12-03,6,Neutral,TabletApp,136
1638,4,920,2025-01-09,9,Positive,MobileApp,104
1639,13,335,2024-10-01,10,Positive,SmartTV,54
1640,2,320,2024-07-09,10,Positive,MobileApp,18
1641,2,921,2025-01-15,3,Negative,StreamMax,20
1642,4,128,2024-07-05,6,Neutral,MobileApp,64
1643,15,295,2024-10-07,9,Positive,TabletApp,65
1644,7,380,2025-04-20,3,Negative,MobileApp,128
1645,13,523,2024-11-10,5,Neutral,MobileApp,34
1646,4,1935,2025-03-15,7,Positive,WebBrowser,2
1647,15,1319,2024-06-28,9,Positive,SmartTV,90
1648,6,1447,2024-09-11,8,Positive,WebBrowser,79
1649,9,1916,2025-01-10,6,Neutral,TabletApp,147
1650,4,1603,2025-01-04,1,Negative,TabletApp,130
1651,3,890,2025-02-20,4,Negative,StreamMax,136
1652,2,769,2024-11-14,7,Positive,TabletApp,18
1653,1,1532,2025-01-25,4,Negative,TabletApp,43
1654,12,304,2025-03-25,5,Neutral,WebBrowser,48
1655,8,891,2025-02-05,6,Neutral,SmartTV,59
1656,11,792,2024-11-13,9,Positive,StreamMax,47
1657,13,758,2024-06-20,5,Neutral,WebBrowser,107
1658,9,526,2024-12-06,7,Positive,WebBrowser,63
1659,11,620,2024-10-25,7,Positive,MobileApp,24
1660,14,1469,2024-12-21,6,Neutral,WebBrowser,31
1661,15,219,2025-02-12,5,Neutral,MobileApp,97
1662,7,1696,2024-12-15,9,Positive,StreamMax,108
1663,15,1479,2025-03-30,6,Neutral,StreamMax,24
1664,5,1652,2024-06-06,10,Positive,WebBrowser,136
1665,9,95,2024-09-20,4,Negative,MobileApp,10
1666,13,1838,2025-01-17,6,Neutral,SmartTV,50
1667,6,1275,2024-10-22,6,Neutral,TabletApp,35
1668,11,816,2024-12-23,7,Positive,WebBrowser,143
1669,8,1313,2024-08-06,5,Neutral,TabletApp,117
1670,8,245,2025-03-14,7,Positive,MobileApp,88
1671,3,1283,2024-10-17,8,Positive,MobileApp,81
1672,9,1187,2025-04-03,5,Neutral,TabletApp,24
1673,1,1947,2025-04-09,10,Positive,MobileApp,119
1674,14,259,2025-02-23,4,Negative,StreamMax,71
1675,6,170,2025-02-11,8,Positive,MobileApp,63
1676,6,1408,2025-02-04,6,Neutral,StreamMax,64
1677,14,646,2024-08-23,7,Positive,SmartTV,50
1678,11,1074,2024-10-28,5,Neutral,TabletApp,126
1679,15,1434,2025-04-22,7,Positive,MobileApp,150
1680,9,1745,2024-10-22,7,Positive,WebBrowser,70
1681,4,1856,2024-08-17,9,Positive,SmartTV,91
1682,3,1998,2024-07-02,8,Positive,WebBrowser,6
1683,13,1204,2025-02-03,8,Positive,TabletApp,45
1684,15,1660,2024-07-25,6,Neutral,MobileApp,47
1685,2,643,2024-08-11,8,Positive,WebBrowser,60
1686,7,153,2025-03-22,4,Negative,SmartTV,106
1687,10,694,2025-03-21,4,Negative,SmartTV,144
1688,2,1365,2024-06-07,7,Positive,TabletApp,89
1689,3,66,2024-10-27,10,Positive,SmartTV,128
1690,5,1110,2024-12-29,5,Neutral,MobileApp,99
1691,1,439,2024-06-23,10,Positive,SmartTV,116
1692,6,1040,2025-04-01,6,Neutral,TabletApp,8
1693,5,867,2024-08-08,9,Positive,WebBrowser,17
1694,8,1323,2025-03-14,10,Positive,WebBrowser,12
1695,4,1003,2024-12-26,6,Neutral,SmartTV,73
1696,3,1336,2025-02-05,6,Neutral,WebBrowser,112
1697,10,918,2025-01-05,6,Neutral,StreamMax,64
1698,11,1044,2024-08-18,9,Positive,MobileApp,53
1699,15,574,2024-08-08,4,Negative,SmartTV,41
1700,11,1350,2025-03-05,7,Positive,MobileApp,89
1701,2,658,2025-04-11,4,Negative,TabletApp,79
1702,5,1187,2024-11-20,7,Positive,MobileApp,59
1703,5,1574,2024-12-27,10,Positive,SmartTV,130
1704,6,137,2024-10-20,3,Negative,StreamMax,51
1705,5,118,2025-04-26,3,Negative,WebBrowser,29
1706,9,844,2025-01-04,8,Positive,SmartTV,104
1707,9,81,2025-01-18,7,Positive,SmartTV,27
1708,1,1059,2024-11-18,8,Positive,WebBrowser,73
1709,14,750,2025-04-11,10,Positive,SmartTV,12
1710,5,317,2024-11-25,6,Neutral,MobileApp,109
1711,1,1541,2024-09-09,6,Neutral,SmartTV,35
1712,4,350,2024-09-10,8,Positive,StreamMax,97
1713,8,1865,2024-09-22,8,Positive,SmartTV,65
1714,7,25,2024-09-15,5,Neutral,MobileApp,31
1715,11,1584,2024-07-19,3,Negative,WebBrowser,102
1716,7,1177,2024-12-08,9,Positive,WebBrowser,104
1717,5,1672,2025-03-24,10,Positive,StreamMax,4
1718,13,723,2024-08-03,5,Neutral,StreamMax,94
1719,7,273,2024-11-29,6,Neutral,SmartTV,39
1720,10,381,2024-11-21,6,Neutral,TabletApp,70
1721,6,157,2024-09-08,8,Positive,StreamMax,1
1722,12,756,2025-02-05,7,Positive,MobileApp,35
1723,10,257,2024-11-11,9,Positive,StreamMax,10
1724,13,773,2024-07-30,9,Positive,MobileApp,19
1725,3,1162,2024-12-21,3,Negative,WebBrowser,106
1726,14,315,2024-09-19,6,Neutral,StreamMax,69
1727,12,93,2025-04-29,7,Positive,TabletApp,145
1728,8,923,2024-10-15,10,Positive,WebBrowser,125
1729,15,1715,2024-06-06,6,Neutral,TabletApp,106
1730,2,1795,2024-08-01,6,Neutral,WebBrowser,129
1731,14,1122,2024-10-05,4,Negative,MobileApp,111
1732,14,1158,2025-04-14,9,Positive,SmartTV,89
1733,14,1281,2024-11-04,9,Positive,TabletApp,146
1734,8,273,2024-09-05,3,Negative,TabletApp,110
1735,12,495,2025-01-24,8,Positive,MobileApp,37
1736,14,1841,2025-03-12,4,Negative,SmartTV,82
1737,13,402,2025-03-17,9,Positive,SmartTV,80
1738,5,1166,2025-02-25,5,Neutral,WebBrowser,89
1739,9,874,2025-01-19,5,Neutral,WebBrowser,129
1740,8,608,2025-03-18,10,Positive,WebBrowser,85
1741,6,1928,2025-01-09,10,Positive,SmartTV,85
1742,15,218,2024-11-16,7,Positive,StreamMax,147
1743,12,254,2024-09-17,9,Positive,MobileApp,77
1744,11,1927,2025-03-10,6,Neutral,SmartTV,62
1745,6,73,2024-11-11,3,Negative,SmartTV,70
1746,10,1544,2025-04-22,9,Positive,MobileApp,74
1747,2,577,2025-01-06,10,Positive,StreamMax,112
1748,7,1927,2024-09-07,9,Positive,StreamMax,45
1749,6,394,2024-11-29,3,Negative,TabletApp,100
1750,11,253,2025-03-23,9,Positive,SmartTV,20
1751,1,1773,2024-07-12,9,Positive,SmartTV,120
1752,9,1453,2024-08-31,3,Negative,TabletApp,134
1753,2,1452,2025-02-17,4,Negative,MobileApp,108
1754,12,560,2024-09-10,6,Neutral,WebBrowser,49
1755,10,1579,2024-12-29,6,Neutral,SmartTV,137
1756,10,525,2024-09-26,3,Negative,WebBrowser,57
1757,7,1814,2025-03-24,10,Positive,StreamMax,132
1758,15,218,2024-07-22,7,Positive,StreamMax,7
1759,2,1471,2025-04-27,8,Positive,TabletApp,68
1760,12,1857,2025-02-05,7,Positive,WebBrowser,149
1761,15,1767,2025-04-04,5,Neutral,WebBrowser,147
1762,1,1805,2024-11-21,8,Positive,TabletApp,117
1763,11,1640,2024-07-10,9,Positive,TabletApp,21
1764,15,1560,2024-10-28,8,Positive,WebBrowser,58
1765,12,1552,2025-04-05,5,Neutral,MobileApp,44
1766,13,1063,2025-02-24,8,Positive,SmartTV,121
1767,13,67,2025-02-06,9,Positive,TabletApp,137
1768,12,912,2024-10-30,6,Neutral,SmartTV,144
1769,8,787,2025-02-15,7,Positive,MobileApp,62
1770,13,1551,2024-12-14,6,Neutral,TabletApp,40
1771,9,176,2024-06-11,4,Negative,StreamMax,83
1772,12,568,2025-01-28,5,Neutral,SmartTV,18
1773,5,1086,2025-03-16,4,Negative,StreamMax,21
1774,8,1883,2024-09-15,5,Neutral,TabletApp,74
1775,1,327,2024-07-18,10,Positive,TabletApp,55
1776,14,1799,2024-11-17,6,Neutral,TabletApp,111
1777,2,145,2024-11-29,10,Positive,MobileApp,104
1778,4,1327,2025-04-02,7,Positive,TabletApp,69
1779,10,738,2024-08-12,5,Neutral,MobileApp,27
1780,1,1534,2024-06-11,10,Positive,WebBrowser,136
1781,11,417,2024-08-26,7,Positive,StreamMax,103
1782,8,1783,2024-06-17,3,Negative,SmartTV,15
1783,1,1345,2025-03-22,8,Positive,WebBrowser,8
1784,11,904,2025-02-25,10,Positive,SmartTV,143
1785,13,649,2024-09-08,10,Positive,MobileApp,68
1786,7,1377,2025-02-05,10,Positive,StreamMax,78
1787,12,1155,2025-02-14,10,Positive,StreamMax,134
1788,4,1521,2025-03-10,6,Neutral,TabletApp,34
1789,1,1890,2025-04-05,9,Positive,WebBrowser,63
1790,1,965,2024-12-15,7,Positive,SmartTV,117
1791,5,1597,2025-03-03,8,Positive,StreamMax,51
1792,4,1469,2025-01-13,4,Negative,MobileApp,116
1793,4,1892,2024-10-13,3,Negative,WebBrowser,70
1794,7,369,2024-06-21,4,Negative,StreamMax,53
1795,3,1233,2024-10-07,3,Negative,SmartTV,105
1796,8,116,2024-06-25,8,Positive,MobileApp,135
1797,9,395,2024-10-09,1,Negative,SmartTV,75
1798,13,889,2024-10-26,4,Negative,MobileApp,82
1799,7,1690,2024-09-05,10,Positive,WebBrowser,1
1800,2,766,2025-02-21,6,Neutral,MobileApp,99
1801,12,1960,2024-06-29,6,Neutral,WebBrowser,3
1802,5,743,2024-06-28,4,Negative,StreamMax,37
1803,14,1974,2024-07-10,7,Positive,MobileApp,94
1804,15,812,2025-04-10,1,Negative,StreamMax,19
1805,10,1983,2024-10-02,4,Negative,WebBrowser,1
1806,9,1701,2024-08-19,2,Negative,WebBrowser,37
1807,8,1293,2024-06-11,6,Neutral,StreamMax,102
1808,7,511,2025-02-20,10,Positive,MobileApp,32
1809,13,1516,2025-04-17,8,Positive,MobileApp,7
1810,6,660,2024-08-14,8,Positive,TabletApp,77
1811,1,1698,2024-11-18,10,Positive,TabletApp,72
1812,1,387,2025-01-30,7,Positive,MobileApp,19
1813,8,46,2024-10-04,9,Positive,WebBrowser,77
1814,9,248,2024-07-26,7,Positive,TabletApp,3
1815,4,1062,2024-06-10,1,Negative,MobileApp,55
1816,10,429,2024-12-03,5,Neutral,WebBrowser,4
1817,4,844,2025-02-13,4,Negative,MobileApp,94
1818,6,1458,2025-02-18,4,Negative,TabletApp,139
1819,6,1222,2025-04-16,6,Neutral,MobileApp,58
1820,4,984,2024-07-28,7,Positive,WebBrowser,66
1821,4,679,2024-07-09,6,Neutral,MobileApp,119
1822,3,1997,2024-06-20,4,Negative,StreamMax,62
1823,10,512,2025-04-29,8,Positive,TabletApp,70
1824,13,613,2024-08-27,9,Positive,StreamMax,43
1825,12,1107,2024-10-13,3,Negative,MobileApp,16
1826,13,525,2025-02-23,6,Neutral,MobileApp,92
1827,1,1642,2024-06-17,7,Positive,WebBrowser,92
1828,13,627,2024-10-02,7,Positive,WebBrowser,5
1829,1,293,2024-09-29,10,Positive,WebBrowser,63
1830,4,1630,2024-09-22,7,Positive,StreamMax,5
1831,1,357,2024-12-03,10,Positive,WebBrowser,128
1832,15,1525,2024-11-05,2,Negative,MobileApp,74
1833,10,434,2024-08-30,9,Positive,MobileApp,51
1834,7,1810,2024-10-31,6,Neutral,TabletApp,87
1835,3,419,2024-10-16,5,Neutral,TabletApp,57
1836,7,1292,2024-09-01,10,Positive,TabletApp,91
1837,9,1201,2024-12-04,7,Positive,WebBrowser,42
1838,6,1312,2025-04-14,5,Neutral,SmartTV,44
1839,12,796,2025-04-16,9,Positive,MobileApp,69
1840,9,1896,2024-08-17,2,Negative,StreamMax,20
1841,1,441,2024-07-23,9,Positive,SmartTV,112
1842,1,1919,2024-09-02,8,Positive,StreamMax,57
1843,8,54,2025-03-03,5,Neutral,StreamMax,107
1844,4,763,2025-03-24,2,Negative,StreamMax,133
1845,15,1084,2024-07-25,10,Positive,StreamMax,130
1846,6,508,2025-01-02,9,Positive,WebBrowser,60
1847,1,1701,2025-01-26,2,Negative,TabletApp,44
1848,8,595,2025-04-10,6,Neutral,MobileApp,20
1849,2,331,2024-06-05,4,Negative,MobileApp,124
1850,2,110,2025-01-17,8,Positive,SmartTV,53
1851,3,403,2024-06-05,4,Negative,TabletApp,131
1852,1,376,2025-01-15,9,Positive,MobileApp,65
1853,8,1176,2024-11-14,6,Neutral,MobileApp,62
1854,2,1482,2025-01-11,9,Positive,WebBrowser,26
1855,3,1204,2024-07-12,9,Positive,WebBrowser,138
1856,7,389,2024-10-04,9,Positive,WebBrowser,84
1857,11,135,2024-08-09,5,Neutral,SmartTV,50
1858,3,1219,2024-08-03,7,Positive,TabletApp,60
1859,12,1870,2025-04-10,7,Positive,WebBrowser,132
1860,5,1136,2024-06-23,10,Positive,TabletApp,103
1861,3,1137,2025-02-06,6,Neutral,TabletApp,80
1862,1,924,2025-02-14,9,Positive,StreamMax,126
1863,9,1162,2024-12-29,4,Negative,MobileApp,98
1864,4,1103,2024-11-06,6,Neutral,StreamMax,110
1865,11,8,2025-04-20,9,Positive,TabletApp,4
1866,15,1045,2024-09-30,6,Neutral,TabletApp,67
1867,12,150,2025-03-30,4,Negative,TabletApp,23
1868,13,1640,2024-08-18,9,Positive,SmartTV,11
1869,4,489,2025-03-23,4,Negative,StreamMax,66
1870,10,620,2024-09-13,4,Negative,WebBrowser,5
1871,5,1371,2025-03-14,3,Negative,SmartTV,33
1872,7,1416,2025-02-28,10,Positive,StreamMax,73
1873,11,560,2025-04-30,3,Negative,StreamMax,11
1874,3,1991,2025-04-15,5,Neutral,WebBrowser,18
1875,11,1185,2025-01-26,6,Neutral,MobileApp,17
1876,12,1586,2024-10-14,7,Positive,WebBrowser,55
1877,7,1204,2024-12-20,3,Negative,SmartTV,47
1878,8,1554,2025-04-12,5,Neutral,TabletApp,82
1879,13,1326,2024-06-26,4,Negative,TabletApp,8
1880,8,1426,2024-12-08,9,Positive,MobileApp,102
1881,5,1067,2024-07-10,7,Positive,WebBrowser,54
1882,10,718,2025-03-27,6,Neutral,MobileApp,23
1883,11,709,2024-07-23,8,Positive,MobileApp,22
1884,12,579,2025-01-16,4,Negative,TabletApp,120
1885,3,388,2025-01-12,6,Neutral,SmartTV,115
1886,6,1857,2024-08-13,7,Positive,MobileApp,138
1887,13,710,2024-08-25,4,Negative,TabletApp,132
1888,11,1069,2024-09-16,9,Positive,StreamMax,138
1889,4,1889,2024-09-20,4,Negative,SmartTV,147
1890,3,1255,2024-09-21,10,Positive,MobileApp,123
1891,13,477,2024-09-09,7,Positive,WebBrowser,111
1892,10,454,2025-03-01,3,Negative,WebBrowser,97
1893,14,1572,2024-10-26,3,Negative,TabletApp,86
1894,5,1051,2024-12-21,5,Neutral,SmartTV,13
1895,5,143,2025-01-26,6,Neutral,TabletApp,12
1896,11,69,2025-03-16,5,Neutral,MobileApp,140
1897,5,1474,2025-03-19,10,Positive,SmartTV,98
1898,1,708,2024-12-25,10,Positive,WebBrowser,55
1899,8,1427,2025-01-12,5,Neutral,SmartTV,51
1900,6,1396,2024-08-08,4,Negative,SmartTV,69
1901,12,10,2025-04-25,6,Neutral,TabletApp,55
1902,2,562,2024-06-03,9,Positive,TabletApp,79
1903,1,945,2024-11-05,8,Positive,TabletApp,24
1904,5,1609,2024-10-02,4,Negative,SmartTV,150
1905,4,1836,2024-10-29,6,Neutral,SmartTV,98
1906,15,1306,2024-12-06,4,Negative,StreamMax,17
1907,15,452,2025-01-31,8,Positive,TabletApp,66
1908,6,434,2025-04-28,10,Positive,MobileApp,44
1909,14,1346,2024-08-02,3,Negative,StreamMax,60
1910,5,955,2025-02-02,6,Neutral,SmartTV,121
1911,15,821,2024-12-05,2,Negative,WebBrowser,141
1912,8,393,2024-09-21,5,Neutral,SmartTV,149
1913,9,1475,2025-02-06,7,Positive,WebBrowser,67
1914,4,69,2024-12-30,1,Negative,StreamMax,18
1915,11,18,2024-09-01,10,Positive,WebBrowser,54
1916,15,1483,2024-10-17,9,Positive,WebBrowser,93
1917,8,636,2025-04-02,8,Positive,MobileApp,21
1918,9,700,2024-12-03,3,Negative,MobileApp,116
1919,10,810,2024-07-18,7,Positive,TabletApp,46
1920,2,158,2025-01-23,6,Neutral,SmartTV,51
1921,11,1964,2024-07-28,3,Negative,WebBrowser,27
1922,3,1431,2024-12-06,6,Neutral,StreamMax,4
1923,8,1990,2024-06-05,8,Positive,TabletApp,99
1924,1,1548,2025-03-12,7,Positive,TabletApp,130
1925,12,1410,2024-07-09,9,Positive,MobileApp,135
1926,13,1197,2025-03-09,6,Neutral,TabletApp,27
1927,13,1124,2024-07-10,8,Positive,MobileApp,65
1928,9,544,2025-02-18,4,Negative,TabletApp,72
1929,10,406,2024-06-17,3,Negative,SmartTV,8
1930,13,1449,2024-11-12,6,Neutral,TabletApp,104
1931,12,7,2025-04-26,8,Positive,TabletApp,81
1932,1,1152,2024-10-10,8,Positive,SmartTV,83
1933,9,1136,2025-04-03,5,Neutral,WebBrowser,132
1934,11,149,2025-01-21,4,Negative,TabletApp,3
1935,8,983,2024-07-14,7,Positive,WebBrowser,69
1936,12,1323,2024-12-19,9,Positive,WebBrowser,111
1937,11,1303,2024-06-28,6,Neutral,StreamMax,1
1938,7,1144,2024-08-23,6,Neutral,StreamMax,40
1939,6,715,2024-12-23,7,Positive,TabletApp,49
1940,9,653,2024-11-01,6,Neutral,SmartTV,112
1941,15,1767,2024-07-21,2,Negative,SmartTV,39
1942,11,1671,2025-04-25,8,Positive,SmartTV,69
1943,10,1625,2024-10-02,5,Neutral,StreamMax,22
1944,4,694,2024-12-07,4,Negative,TabletApp,127
1945,11,1004,2025-02-22,8,Positive,TabletApp,104
1946,9,609,2024-10-10,8,Positive,WebBrowser,38
1947,1,629,2025-03-17,8,Positive,WebBrowser,4
1948,7,309,2024-07-28,9,Positive,SmartTV,106
1949,10,367,2024-07-29,5,Neutral,SmartTV,75
1950,14,908,2025-02-12,8,Positive,SmartTV,132
1951,15,796,2024-06-17,7,Positive,MobileApp,89
1952,5,1289,2024-08-13,3,Negative,TabletApp,0
1953,12,1649,2024-12-20,4,Negative,TabletApp,85
1954,11,1202,2025-04-04,5,Neutral,StreamMax,74
1955,3,1013,2025-04-30,5,Neutral,TabletApp,126
1956,11,437,2024-06-28,5,Neutral,StreamMax,121
1957,4,692,2024-09-30,7,Positive,StreamMax,64
1958,14,1426,2024-07-27,9,Positive,TabletApp,18
1959,1,1368,2025-02-05,10,Positive,WebBrowser,113
1960,8,1290,2024-10-25,6,Neutral,MobileApp,109
1961,12,1605,2025-04-18,3,Negative,MobileApp,102
1962,6,865,2024-07-04,7,Positive,TabletApp,60
1963,12,512,2025-01-24,9,Positive,WebBrowser,105
1964,13,1597,2024-09-06,10,Positive,SmartTV,97
1965,4,230,2024-12-28,6,Neutral,WebBrowser,35
1966,7,271,2024-10-02,9,Positive,SmartTV,31
1967,6,1437,2025-01-08,3,Negative,SmartTV,97
1968,12,395,2024-09-12,3,Negative,MobileApp,140
1969,8,1335,2024-11-21,4,Negative,SmartTV,95
1970,13,1901,2024-12-23,4,Negative,SmartTV,8
1971,8,968,2025-02-20,10,Positive,StreamMax,107
1972,11,489,2024-09-08,5,Neutral,WebBrowser,79
1973,8,350,2024-11-26,8,Positive,WebBrowser,33
1974,9,764,2025-03-19,8,Positive,WebBrowser,59
1975,13,1583,2024-09-06,7,Positive,TabletApp,44
1976,1,318,2025-01-24,10,Positive,SmartTV,102
1977,6,1285,2024-08-14,5,Neutral,WebBrowser,35
1978,3,825,2025-04-15,8,Positive,TabletApp,34
1979,4,1567,2025-02-15,7,Positive,TabletApp,75
1980,3,995,2025-02-15,10,Positive,SmartTV,146
1981,1,299,2024-11-17,2,Negative,MobileApp,98
1982,1,360,2024-12-10,8,Positive,MobileApp,0
1983,7,1993,2025-01-26,10,Positive,StreamMax,9
1984,3,1330,2024-07-31,3,Negative,StreamMax,51
1985,5,828,2024-06-11,4,Negative,WebBrowser,149
1986,15,1186,2025-02-14,2,Negative,SmartTV,20
1987,8,286,2024-12-30,8,Positive,MobileApp,142
1988,15,1954,2024-06-18,5,Neutral,WebBrowser,52
1989,14,51,2024-12-29,10,Positive,TabletApp,84
1990,3,692,2025-01-15,9,Positive,WebBrowser,129
1991,2,1104,2025-01-07,6,Neutral,StreamMax,33
1992,10,1485,2024-06-20,4,Negative,TabletApp,130
1993,13,1481,2024-12-23,3,Negative,TabletApp,133
1994,14,1771,2024-10-15,9,Positive,StreamMax,39
1995,15,445,2024-11-08,3,Negative,StreamMax,56
1996,5,178,2024-06-18,3,Negative,WebBrowser,53
1997,1,1204,2025-03-09,5,Neutral,TabletApp,108
1998,2,315,2025-04-17,4,Negative,SmartTV,101
1999,11,1054,2024-12-31,8,Positive,SmartTV,76
2000,8,1550,2024-07-07,4,Negative,WebBrowser,56
2001,10,366,2024-12-31,8,Positive,WebBrowser,129
2002,1,791,2024-11-23,8,Positive,WebBrowser,13
2003,8,298,2025-01-07,4,Negative,StreamMax,42
2004,3,738,2024-06-15,4,Negative,SmartTV,91
2005,15,1801,2025-01-31,7,Positive,TabletApp,84
2006,1,246,2025-01-14,10,Positive,MobileApp,63
2007,10,994,2024-06-01,3,Negative,MobileApp,115
2008,12,928,2024-10-07,7,Positive,SmartTV,30
2009,11,841,2024-10-08,4,Negative,MobileApp,74
2010,2,1893,2024-09-02,9,Positive,StreamMax,36
2011,9,1155,2024-11-09,5,Neutral,StreamMax,64
2012,7,495,2024-06-18,3,Negative,MobileApp,37
2013,2,395,2025-03-02,4,Negative,MobileApp,13
2014,4,295,2024-10-23,7,Positive,WebBrowser,125
2015,11,1754,2025-02-27,10,Positive,TabletApp,30
2016,6,1211,2024-07-18,4,Negative,StreamMax,113
2017,9,1912,2025-03-18,1,Negative,SmartTV,83
2018,6,1922,2025-02-15,9,Positive,TabletApp,19
2019,3,1836,2025-02-12,7,Positive,MobileApp,68
2020,15,211,2024-06-15,5,Neutral,SmartTV,58
