perf_id,movie_id,city,month,total_views,unique_viewers,avg_rating,revenue_usd,engagement_score
2084,14,Hyderabad,2025-03,7833,5663,5.4,16247.51,65.8
2085,15,Hyderabad,2025-03,8821,6129,6.9,18285.57,96.5
2086,1,Chennai,2025-03,3337,2699,8.3,14046.13,42.8
2087,2,Chennai,2025-03,1177,942,6.5,5021.81,62.6
2088,3,Chennai,2025-03,10431,7257,8.3,23266.67,68.1
2089,4,Chennai,2025-03,11150,9309,4.7,60530.22,48.1
2090,5,Chennai,2025-03,8467,7014,6.9,39317.59,79.8
2091,6,Chennai,2025-03,9915,6076,5.1,48474.45,52.3
2092,7,Chennai,2025-03,6801,4430,8.3,16939.54,60.6
2093,8,Chennai,2025-03,1401,1171,6.7,5338.85,42.6
2094,9,Chennai,2025-03,5268,4493,4.6,24826.96,51.7
2095,10,Chennai,2025-03,10747,6680,6.7,56057.16,40.9
2096,11,Chennai,2025-03,2403,2157,8.2,11302.45,49.5
2097,12,Chennai,2025-03,7343,5640,5.3,39918.69,70.2
2098,13,Chennai,2025-03,5449,3694,5.2,27770.09,50.0
2099,14,Chennai,2025-03,1113,724,8.9,3918.17,55.9
2100,15,Chennai,2025-03,4662,3611,6.9,14526.61,97.3
2101,1,New York,2025-03,3397,2924,5.9,8051.23,95.2
2102,2,New York,2025-03,10908,6781,7.1,60426.3,42.9
2103,3,New York,2025-03,9583,6013,5.1,54094.05,75.4
2104,4,New York,2025-03,4717,3761,7.7,12058.61,67.4
2105,5,New York,2025-03,10847,7668,6.5,54767.22,93.4
2106,6,New York,2025-03,10064,8394,6.7,37577.21,91.0
2107,7,New York,2025-03,10076,6151,6.7,35091.22,88.1
2108,8,New York,2025-03,1715,1065,5.0,5703.97,53.8
2109,9,New York,2025-03,4289,2673,7.1,12104.99,94.4
2110,10,New York,2025-03,2723,2140,6.8,6975.09,69.7
2111,11,New York,2025-03,6574,4764,4.9,15508.11,42.9
2112,12,New York,2025-03,7776,6801,9.2,25047.84,42.1
2113,13,New York,2025-03,4417,3729,9.1,17397.93,92.4
2114,14,New York,2025-03,10547,6912,5.4,48089.15,61.2
2115,15,New York,2025-03,1692,1231,9.0,7803.45,64.4
2116,1,Los Angeles,2025-03,10206,6909,7.7,34265.87,62.5
2117,2,Los Angeles,2025-03,4481,3820,9.0,26283.98,75.7
2118,3,Los Angeles,2025-03,3088,2709,7.6,7261.28,92.7
2119,4,Los Angeles,2025-03,7571,6322,4.8,43892.12,78.9
2120,5,Los Angeles,2025-03,11683,9840,8.2,61689.87,94.4
2121,6,Los Angeles,2025-03,11830,9611,8.7,39021.46,80.0
2122,7,Los Angeles,2025-03,3533,3011,6.6,11472.47,85.5
2123,8,Los Angeles,2025-03,924,815,5.9,4090.93,56.1
2124,9,Los Angeles,2025-03,7238,4545,6.1,43419.62,51.4
2125,10,Los Angeles,2025-03,8367,6577,8.2,20798.18,75.1
2126,11,Los Angeles,2025-03,1599,1183,4.6,3927.64,90.1
2127,12,Los Angeles,2025-03,6991,4352,8.0,27151.69,87.0
2128,13,Los Angeles,2025-03,6904,5606,5.7,38343.4,92.5
2129,14,Los Angeles,2025-03,1902,1320,4.8,10964.92,74.5
2130,15,Los Angeles,2025-03,2023,1723,7.7,10524.96,59.0
2131,1,London,2025-03,8743,7646,9.2,37661.09,47.8
2132,2,London,2025-03,9938,6428,7.7,18263.96,42.6
2133,3,London,2025-03,2532,1842,6.2,9186.71,42.5
2134,4,London,2025-03,11513,8629,8.3,50049.37,87.0
2135,5,London,2025-03,2630,1753,6.7,14105.19,40.7
2136,6,London,2025-03,4405,2753,5.5,20389.0,66.7
2137,7,London,2025-03,9369,7482,5.4,21379.38,47.9
2138,8,London,2025-03,4046,2842,5.9,17431.09,90.7
2139,9,London,2025-03,6959,4939,7.1,26374.44,61.3
2140,10,London,2025-03,7147,4691,5.9,16395.38,67.5
2141,11,London,2025-03,7258,5524,5.8,37010.83,53.3
2142,12,London,2025-03,6795,4138,5.2,21276.28,84.8
2143,13,London,2025-03,11162,8065,8.7,54124.84,42.8
2144,14,London,2025-03,8820,7461,6.2,42281.65,41.4
2145,15,London,2025-03,3796,2793,4.7,9527.43,49.6
2146,1,Tokyo,2025-03,9016,6532,8.6,43690.35,64.7
2147,2,Tokyo,2025-03,6476,5122,4.7,22453.93,94.6
2148,3,Tokyo,2025-03,6407,4322,4.6,20208.51,44.4
2149,4,Tokyo,2025-03,3417,2745,7.0,14124.87,72.8
2150,5,Tokyo,2025-03,7245,4715,5.1,16807.06,49.7
2151,6,Tokyo,2025-03,5505,3642,9.0,19976.75,63.6
2152,7,Tokyo,2025-03,1714,1054,4.5,8239.9,74.9
2153,8,Tokyo,2025-03,368,319,8.7,1962.48,43.8
2154,9,Tokyo,2025-03,8604,6157,7.9,26397.99,72.7
2155,10,Tokyo,2025-03,11574,9792,8.2,37914.04,56.8
2156,11,Tokyo,2025-03,3602,2727,7.2,20992.1,46.9
2157,12,Tokyo,2025-03,6141,3896,8.4,24965.14,41.8
2158,13,Tokyo,2025-03,11338,7839,5.5,35763.26,51.6
2159,14,Tokyo,2025-03,11055,9052,6.8,50410.2,79.0
2160,15,Tokyo,2025-03,9546,6235,5.7,51558.23,53.7
2161,1,Sydney,2025-03,292,175,5.2,1660.62,44.5
2162,2,Sydney,2025-03,7136,6386,6.0,25850.0,78.9
2163,3,Sydney,2025-03,1934,1299,6.5,3048.35,67.1
2164,4,Sydney,2025-03,9627,6827,7.5,37669.82,57.3
2165,5,Sydney,2025-03,2791,1726,5.8,4464.84,83.0
2166,6,Sydney,2025-03,4991,3654,4.7,7676.95,92.7
2167,7,Sydney,2025-03,8071,5439,8.3,41080.04,68.5
2168,8,Sydney,2025-03,4909,3042,7.8,24939.56,95.1
2169,9,Sydney,2025-03,6231,3774,6.6,25393.66,72.8
2170,10,Sydney,2025-03,9087,7364,7.3,15612.47,67.0
2171,11,Sydney,2025-03,8464,6539,7.2,36080.45,56.0
2172,12,Sydney,2025-03,2833,2232,8.0,10414.42,79.8
2173,13,Sydney,2025-03,1321,956,4.6,7723.67,45.0
2174,14,Sydney,2025-03,363,219,8.7,1975.65,93.9
2175,15,Sydney,2025-03,11530,10127,5.3,48784.64,64.8
2176,1,Paris,2025-03,6601,5656,6.5,15077.71,86.2
2177,2,Paris,2025-03,8439,5770,6.0,45817.09,77.4
2178,3,Paris,2025-03,1137,901,6.8,3917.77,45.9
2179,4,Paris,2025-03,8182,6852,4.8,15321.31,71.4
2180,5,Paris,2025-03,10648,8409,8.5,61975.89,90.0
2181,6,Paris,2025-03,4691,3720,4.9,10576.96,62.4
2182,7,Paris,2025-03,1935,1713,6.3,6645.83,95.5
2183,8,Paris,2025-03,4784,3333,5.1,8875.82,74.7
2184,9,Paris,2025-03,7608,4814,5.5,39496.67,80.2
2185,10,Paris,2025-03,10819,7437,5.5,55580.62,43.0
2186,11,Paris,2025-03,10111,8837,6.6,30098.95,55.0
2187,12,Paris,2025-03,9281,5743,4.5,19337.69,51.5
2188,13,Paris,2025-03,1564,1350,5.0,7072.12,83.8
2189,14,Paris,2025-03,6787,4401,9.2,28685.85,96.1
2190,15,Paris,2025-03,4865,3184,6.3,21611.04,77.5
2191,1,Dubai,2025-03,10824,8371,7.1,17983.03,40.5
2192,2,Dubai,2025-03,4399,2774,6.8,22006.22,72.4
2193,3,Dubai,2025-03,223,153,4.5,1295.12,58.3
2194,4,Dubai,2025-03,2380,2067,7.7,7387.22,72.2
2195,5,Dubai,2025-03,3565,2839,4.5,17742.16,82.2
2196,6,Dubai,2025-03,493,429,7.0,975.31,91.4
2197,7,Dubai,2025-03,2446,1643,8.8,10263.68,78.3
2198,8,Dubai,2025-03,1075,845,8.6,2643.56,78.5
2199,9,Dubai,2025-03,4197,3177,8.2,12716.85,62.1
2200,10,Dubai,2025-03,6315,3850,7.3,19241.14,85.6
2201,11,Dubai,2025-03,9578,6369,6.1,19795.31,43.8
2202,12,Dubai,2025-03,2208,1874,6.8,6988.53,50.5
2203,13,Dubai,2025-03,4195,2749,7.9,19203.0,90.6
2204,14,Dubai,2025-03,11402,8712,7.5,46404.34,79.2
2205,15,Dubai,2025-03,8672,5794,7.2,42905.23,88.5
2206,1,Singapore,2025-03,9852,8843,6.8,27292.31,62.9
2207,2,Singapore,2025-03,5151,3313,4.5,19120.99,51.7
2208,3,Singapore,2025-03,8862,5987,4.9,19801.44,81.2
2209,4,Singapore,2025-03,3241,2311,4.8,5978.14,84.7
2210,5,Singapore,2025-03,4344,3007,7.3,24954.53,71.0
2211,6,Singapore,2025-03,9833,7287,7.4,26135.88,65.1
2212,7,Singapore,2025-03,2610,1936,4.5,5582.89,60.9
2213,8,Singapore,2025-03,5082,3247,5.0,21349.59,78.5
2214,9,Singapore,2025-03,4821,3292,7.6,26044.79,71.1
2215,10,Singapore,2025-03,9946,8808,7.4,35866.34,94.1
2216,11,Singapore,2025-03,4582,3167,8.2,16645.91,56.2
2217,12,Singapore,2025-03,10035,6876,5.0,35874.39,87.0
2218,13,Singapore,2025-03,3934,3246,7.2,10247.43,69.4
2219,14,Singapore,2025-03,1691,1220,6.8,10050.4,93.9
2220,15,Singapore,2025-03,2699,1834,4.8,14945.74,70.3
2221,1,Toronto,2025-03,9494,6957,6.6,37837.45,59.9
2222,2,Toronto,2025-03,4225,3566,8.8,8236.74,54.9
2223,3,Toronto,2025-03,7075,4674,5.7,21940.78,69.8
2224,4,Toronto,2025-03,10362,9191,6.2,23172.74,97.8
2225,5,Toronto,2025-03,9227,8162,8.7,32465.16,78.8
2226,6,Toronto,2025-03,2205,1443,7.6,12254.25,91.8
2227,7,Toronto,2025-03,2644,1895,5.9,4166.46,89.2
2228,8,Toronto,2025-03,7866,4919,6.0,33816.7,43.8
2229,9,Toronto,2025-03,660,475,8.8,3183.58,62.6
2230,10,Toronto,2025-03,10416,7736,5.6,47429.59,77.8
2231,11,Toronto,2025-03,9694,8393,5.2,28514.5,93.7
2232,12,Toronto,2025-03,5477,4416,6.9,10531.32,71.8
2233,13,Toronto,2025-03,6501,4098,6.0,14944.04,92.0
2234,14,Toronto,2025-03,6533,5528,6.5,22508.19,68.2
2235,15,Toronto,2025-03,8776,6688,4.7,19945.27,49.3
2236,1,Berlin,2025-03,2841,1872,8.3,11508.93,56.6
2237,2,Berlin,2025-03,8637,5226,5.0,45130.41,56.1
2238,3,Berlin,2025-03,8501,6254,6.2,44272.9,62.1
2239,4,Berlin,2025-03,4185,3723,6.9,19191.06,95.7
2240,5,Berlin,2025-03,11091,6757,8.3,53232.65,96.8
2241,6,Berlin,2025-03,7031,6005,6.8,36317.1,96.7
2242,7,Berlin,2025-03,2042,1483,5.2,3986.69,85.8
2243,8,Berlin,2025-03,10926,9239,7.3,24624.08,45.1
2244,9,Berlin,2025-03,11556,9483,8.8,51451.74,51.6
2245,10,Berlin,2025-03,9939,7777,6.3,15641.07,57.4
2246,11,Berlin,2025-03,11749,8697,7.8,22802.36,40.7
2247,12,Berlin,2025-03,3237,2288,4.5,18351.22,46.3
2248,13,Berlin,2025-03,4907,3426,6.4,11936.4,77.5
2249,14,Berlin,2025-03,11022,7129,6.5,40457.11,59.3
2250,15,Berlin,2025-03,5868,4811,4.6,21935.13,97.0
2251,1,Mumbai,2025-04,4338,3000,8.6,10243.37,59.5
2252,2,Mumbai,2025-04,7350,4642,5.7,42875.57,64.3
2253,3,Mumbai,2025-04,319,209,5.9,578.35,78.0
2254,4,Mumbai,2025-04,10255,8992,9.1,30551.54,80.0
2255,5,Mumbai,2025-04,1098,894,5.6,4094.99,69.7
2256,6,Mumbai,2025-04,6664,4910,6.6,23845.15,95.3
2257,7,Mumbai,2025-04,4546,2771,8.6,10698.28,49.4
2258,8,Mumbai,2025-04,6195,4124,7.5,31243.17,72.1
2259,9,Mumbai,2025-04,11164,8546,8.5,33412.13,96.6
2260,10,Mumbai,2025-04,755,531,6.1,4058.17,42.2
2261,11,Mumbai,2025-04,2986,2177,7.6,6999.45,78.1
2262,12,Mumbai,2025-04,9311,6042,8.3,18717.14,93.2
2263,13,Mumbai,2025-04,5293,4415,4.9,25050.24,62.9
2264,14,Mumbai,2025-04,9663,6277,8.0,31453.54,77.3
2265,15,Mumbai,2025-04,4656,3660,7.9,18397.3,73.5
2266,1,Delhi,2025-04,1786,1580,5.3,9390.11,73.7
2267,2,Delhi,2025-04,1571,1295,7.1,9197.74,89.9
2268,3,Delhi,2025-04,9768,8356,8.8,40500.39,86.6
2269,4,Delhi,2025-04,3717,3076,8.5,17101.93,63.2
2270,5,Delhi,2025-04,2110,1451,5.9,11181.15,66.0
2271,6,Delhi,2025-04,1689,1296,7.3,4648.32,42.2
2272,7,Delhi,2025-04,11600,9420,8.9,40666.06,93.2
2273,8,Delhi,2025-04,3024,1916,9.0,4988.16,64.9
2274,9,Delhi,2025-04,7848,6210,5.7,29922.99,94.4
2275,10,Delhi,2025-04,8823,5466,6.2,37656.05,67.3
2276,11,Delhi,2025-04,9240,6069,7.8,16600.76,40.8
2277,12,Delhi,2025-04,4947,3067,8.3,15740.13,50.1
2278,13,Delhi,2025-04,7856,6149,8.2,31825.26,42.1
2279,14,Delhi,2025-04,10035,8513,8.7,51962.19,75.2
2280,15,Delhi,2025-04,720,442,6.0,2782.86,92.0
2281,1,Bangalore,2025-04,9630,8330,5.7,27661.15,66.0
2282,2,Bangalore,2025-04,5316,3792,5.0,27506.48,75.6
2283,3,Bangalore,2025-04,260,208,5.4,1121.67,45.5
2284,4,Bangalore,2025-04,4445,3341,8.5,12301.11,49.3
2285,5,Bangalore,2025-04,7560,5030,5.9,32994.05,70.8
2286,6,Bangalore,2025-04,3987,2827,5.5,22441.61,45.2
2287,7,Bangalore,2025-04,6770,5016,5.4,33306.2,78.0
2288,8,Bangalore,2025-04,1801,1209,5.1,3130.62,43.8
2289,9,Bangalore,2025-04,3416,2055,5.2,6546.02,51.8
2290,10,Bangalore,2025-04,3237,2287,5.0,13342.66,54.0
2291,11,Bangalore,2025-04,10539,8675,7.2,36553.17,76.9
2292,12,Bangalore,2025-04,11810,9234,9.0,22671.72,89.9
2293,13,Bangalore,2025-04,2208,1961,4.7,9020.92,65.0
2294,14,Bangalore,2025-04,5605,3415,5.1,11654.55,49.8
2295,15,Bangalore,2025-04,5348,4329,5.7,16811.34,74.4
2296,1,Hyderabad,2025-04,8056,6742,5.9,42461.23,87.3
2297,2,Hyderabad,2025-04,1036,697,8.2,2997.4,90.7
2298,3,Hyderabad,2025-04,11152,9858,5.6,41879.17,76.9
2299,4,Hyderabad,2025-04,11493,8095,6.1,54077.48,46.2
2300,5,Hyderabad,2025-04,2786,2191,5.8,15085.84,67.2
2301,6,Hyderabad,2025-04,7038,6257,7.9,22327.77,94.5
2302,7,Hyderabad,2025-04,886,715,4.7,5177.42,47.0
2303,8,Hyderabad,2025-04,8069,5614,5.9,34392.28,90.2
2304,9,Hyderabad,2025-04,3454,2656,4.6,10590.11,89.5
2305,10,Hyderabad,2025-04,5238,4134,5.3,17716.69,67.4
2306,11,Hyderabad,2025-04,3184,2752,8.1,6233.02,76.2
2307,12,Hyderabad,2025-04,11905,9054,7.1,45820.0,50.3
2308,13,Hyderabad,2025-04,11372,9625,6.4,20453.54,51.1
2309,14,Hyderabad,2025-04,9423,7512,7.1,25399.73,85.1
2310,15,Hyderabad,2025-04,2611,2246,5.7,5141.32,92.2
2311,1,Chennai,2025-04,5316,4479,4.9,13815.15,41.2
2312,2,Chennai,2025-04,9938,6404,8.8,15622.17,66.6
2313,3,Chennai,2025-04,7423,5450,7.5,39215.32,92.3
2314,4,Chennai,2025-04,5317,3211,7.5,17577.45,51.1
2315,5,Chennai,2025-04,9433,7230,5.5,41399.78,73.7
2316,6,Chennai,2025-04,3247,2310,7.8,14922.27,74.2
2317,7,Chennai,2025-04,9380,8044,6.8,30749.41,91.2
2318,8,Chennai,2025-04,4458,3636,5.5,26166.69,61.4
2319,9,Chennai,2025-04,4215,3162,6.2,17503.18,43.9
2320,10,Chennai,2025-04,6383,4847,8.4,14883.65,82.1
2321,11,Chennai,2025-04,9148,5876,6.5,52850.91,77.4
2322,12,Chennai,2025-04,10973,8084,8.3,58219.0,43.0
2323,13,Chennai,2025-04,7502,4847,4.7,42537.97,67.2
2324,14,Chennai,2025-04,968,663,6.3,2574.44,76.7
2325,15,Chennai,2025-04,3564,2825,6.7,9968.71,85.7
2326,1,New York,2025-04,3694,3261,8.2,12213.46,58.2
2327,2,New York,2025-04,6500,4516,7.6,31744.63,51.8
2328,3,New York,2025-04,5023,3144,6.7,29602.48,60.6
2329,4,New York,2025-04,7097,6344,4.9,15540.82,83.6
2330,5,New York,2025-04,5788,3733,8.2,10409.69,50.8
2331,6,New York,2025-04,467,320,9.2,2203.49,63.9
2332,7,New York,2025-04,10486,7187,5.8,62638.72,49.5
2333,8,New York,2025-04,5955,4099,8.0,25571.56,95.1
2334,9,New York,2025-04,4969,4163,5.7,11122.71,92.8
2335,10,New York,2025-04,3283,2720,7.1,19016.03,53.0
2336,11,New York,2025-04,4729,3674,6.9,27954.01,94.0
2337,12,New York,2025-04,1885,1407,7.6,5250.79,83.9
2338,13,New York,2025-04,10314,8507,7.6,48067.9,47.7
2339,14,New York,2025-04,8866,7865,8.2,47893.07,60.8
2340,15,New York,2025-04,10562,7844,7.4,37870.62,46.9
2341,1,Los Angeles,2025-04,6011,4087,4.5,18884.36,62.0
2342,2,Los Angeles,2025-04,11128,9240,7.4,50560.23,80.3
2343,3,Los Angeles,2025-04,7180,5274,7.0,23226.94,64.7
2344,4,Los Angeles,2025-04,6445,4537,8.4,13461.91,61.0
2345,5,Los Angeles,2025-04,5609,4795,5.4,11347.79,92.8
2346,6,Los Angeles,2025-04,2273,1988,6.3,6436.76,81.1
2347,7,Los Angeles,2025-04,10945,7068,8.0,59855.27,76.2
2348,8,Los Angeles,2025-04,8785,7773,7.5,45519.07,52.0
2349,9,Los Angeles,2025-04,9483,8373,6.6,16534.43,87.2
2350,10,Los Angeles,2025-04,8208,6831,5.0,39202.56,73.5
2351,11,Los Angeles,2025-04,9334,6001,4.6,22422.02,51.4
2352,12,Los Angeles,2025-04,6796,4255,6.9,19217.2,77.1
2353,13,Los Angeles,2025-04,10945,8574,7.8,31151.6,64.8
2354,14,Los Angeles,2025-04,8398,5272,5.8,13593.66,55.7
2355,15,Los Angeles,2025-04,3120,2634,7.2,11531.44,92.7
2356,1,London,2025-04,2888,2014,5.8,15423.37,75.4
2357,2,London,2025-04,11603,9285,7.3,38204.27,72.4
2358,3,London,2025-04,4329,3538,6.6,18393.14,71.3
2359,4,London,2025-04,6590,4951,7.2,25740.6,88.9
2360,5,London,2025-04,5404,4714,5.5,22372.2,73.0
2361,6,London,2025-04,7103,4451,7.7,38795.77,96.4
2362,7,London,2025-04,574,416,9.1,2870.83,50.8
2363,8,London,2025-04,2522,2230,9.1,11080.76,67.1
2364,9,London,2025-04,11218,7669,8.1,28262.28,93.4
2365,10,London,2025-04,9264,5652,5.9,17823.95,56.4
2366,11,London,2025-04,7901,5144,5.2,37358.77,95.1
2367,12,London,2025-04,11808,7105,6.7,28234.13,74.8
2368,13,London,2025-04,4100,3267,4.6,16646.05,67.5
2369,14,London,2025-04,6687,5164,5.5,18439.32,88.2
2370,15,London,2025-04,9445,7436,5.3,34753.97,78.7
2371,1,Tokyo,2025-04,10755,8878,5.8,32045.76,89.0
2372,2,Tokyo,2025-04,11958,9088,4.8,21705.48,90.2
2373,3,Tokyo,2025-04,9142,5750,8.1,16902.22,82.6
2374,4,Tokyo,2025-04,4704,4004,4.7,23132.56,97.0
2375,5,Tokyo,2025-04,4005,3579,5.3,12576.42,62.8
2376,6,Tokyo,2025-04,6361,5492,6.7,20464.76,77.8
2377,7,Tokyo,2025-04,8510,6711,5.2,28290.75,78.5
2378,8,Tokyo,2025-04,9795,8706,6.2,23069.19,89.6
2379,9,Tokyo,2025-04,9169,7363,5.6,20897.89,46.6
2380,10,Tokyo,2025-04,5860,3785,5.1,13186.71,78.7
2381,11,Tokyo,2025-04,9409,8161,6.5,45347.7,41.2
2382,12,Tokyo,2025-04,6598,4266,6.2,12128.92,43.0
2383,13,Tokyo,2025-04,2284,1439,6.1,12098.28,47.8
2384,14,Tokyo,2025-04,2926,1765,5.7,13058.45,45.6
2385,15,Tokyo,2025-04,9654,8423,7.8,55207.08,88.8
2386,1,Sydney,2025-04,10829,8169,5.3,63507.48,97.5
2387,2,Sydney,2025-04,3225,2691,7.3,11113.76,41.0
2388,3,Sydney,2025-04,1195,839,7.9,5033.98,68.5
2389,4,Sydney,2025-04,7589,5471,5.7,20191.21,59.4
2390,5,Sydney,2025-04,10407,6361,6.9,44164.26,53.2
2391,6,Sydney,2025-04,3705,2736,8.4,5990.13,58.9
2392,7,Sydney,2025-04,7685,5850,7.5,33279.16,77.6
2393,8,Sydney,2025-04,3224,1938,7.3,9976.15,44.3
2394,9,Sydney,2025-04,5935,4261,7.7,18183.35,50.9
2395,10,Sydney,2025-04,4708,3550,4.7,23709.33,55.4
2396,11,Sydney,2025-04,586,476,6.2,1167.28,64.3
2397,12,Sydney,2025-04,3398,2466,5.2,18477.42,85.5
2398,13,Sydney,2025-04,9052,8009,9.2,18565.68,90.7
2399,14,Sydney,2025-04,3536,2646,6.7,19124.9,62.7
2400,15,Sydney,2025-04,3177,2163,6.3,13532.82,41.1
2401,1,Paris,2025-04,5646,3679,6.8,21222.28,95.6
2402,2,Paris,2025-04,2793,1678,6.0,14082.1,69.2
2403,3,Paris,2025-04,2966,2655,5.6,12092.73,78.6
2404,4,Paris,2025-04,9718,6589,4.6,32842.63,97.6
2405,5,Paris,2025-04,2649,2017,9.0,8079.13,58.1
2406,6,Paris,2025-04,621,435,6.2,1456.65,40.6
2407,7,Paris,2025-04,6482,4773,5.7,22279.44,72.5
2408,8,Paris,2025-04,7106,5394,8.4,13103.95,77.9
2409,9,Paris,2025-04,639,399,5.4,3354.29,45.9
2410,10,Paris,2025-04,7342,4613,4.8,24230.78,96.0
2411,11,Paris,2025-04,1046,785,5.8,1728.29,97.0
2412,12,Paris,2025-04,8006,5225,7.3,44045.7,81.3
2413,13,Paris,2025-04,2577,1671,5.9,5317.88,90.7
2414,14,Paris,2025-04,3231,2276,4.5,18464.29,62.6
2415,15,Paris,2025-04,4105,3489,9.1,16073.58,71.5
2416,1,Dubai,2025-04,3203,2134,8.0,6949.24,88.3
2417,2,Dubai,2025-04,4874,4046,6.2,24469.17,63.8
2418,3,Dubai,2025-04,6744,4547,9.2,29564.9,65.8
2419,4,Dubai,2025-04,9286,5976,8.5,21467.18,53.8
2420,5,Dubai,2025-04,3649,2780,5.9,15164.74,82.9
2421,6,Dubai,2025-04,4579,3294,7.7,7510.99,74.7
2422,7,Dubai,2025-04,11325,8783,5.2,17398.58,49.0
2423,8,Dubai,2025-04,10726,8914,8.3,30401.33,70.9
2424,9,Dubai,2025-04,1043,701,8.5,5027.27,92.6
2425,10,Dubai,2025-04,10640,8072,5.8,28471.24,45.2
2426,11,Dubai,2025-04,9282,5588,5.3,43964.55,62.9
2427,12,Dubai,2025-04,4080,2606,8.0,21361.34,83.8
2428,13,Dubai,2025-04,11795,7969,6.0,29211.86,79.6
2429,14,Dubai,2025-04,2497,1567,5.6,9023.05,73.3
2430,15,Dubai,2025-04,4451,3264,4.7,18458.93,86.9
2431,1,Singapore,2025-04,11148,6833,5.4,43536.75,49.7
2432,2,Singapore,2025-04,2393,1468,8.8,11106.8,80.0
2433,3,Singapore,2025-04,6335,4776,7.4,31975.8,91.8
2434,4,Singapore,2025-04,5366,4153,7.5,29201.38,48.5
2435,5,Singapore,2025-04,3178,2695,6.4,17591.42,85.5
2436,6,Singapore,2025-04,10403,8984,6.4,32409.58,46.6
2437,7,Singapore,2025-04,10459,8739,4.8,16467.38,55.7
2438,8,Singapore,2025-04,11939,8880,8.5,47116.59,88.2
2439,9,Singapore,2025-04,8803,6815,5.6,46575.45,66.6
2440,10,Singapore,2025-04,10706,7175,6.1,61972.76,67.2
2441,11,Singapore,2025-04,4325,2856,8.6,24896.93,59.2
2442,12,Singapore,2025-04,6101,4689,5.4,26059.52,64.0
2443,13,Singapore,2025-04,11300,7953,4.8,19643.93,96.9
2444,14,Singapore,2025-04,906,575,9.1,3028.89,48.4
2445,15,Singapore,2025-04,9361,7691,8.4,50893.63,90.7
2446,1,Toronto,2025-04,10044,8826,5.2,42539.49,56.4
2447,2,Toronto,2025-04,9273,7374,7.7,54517.33,72.2
2448,3,Toronto,2025-04,5390,3375,8.7,31656.0,55.0
2449,4,Toronto,2025-04,9565,8465,7.0,48717.17,76.4
2450,5,Toronto,2025-04,1207,916,4.8,2415.21,56.3
2451,6,Toronto,2025-04,6071,4751,5.2,26165.66,63.7
2452,7,Toronto,2025-04,1723,1271,7.2,2895.12,46.1
2453,8,Toronto,2025-04,7907,6760,6.5,20064.63,86.8
2454,9,Toronto,2025-04,11061,7391,7.8,16690.18,90.8
2455,10,Toronto,2025-04,5303,3207,9.1,19055.93,72.8
2456,11,Toronto,2025-04,2554,1700,7.5,12168.33,51.7
2457,12,Toronto,2025-04,1604,985,7.8,8174.89,87.3
2458,13,Toronto,2025-04,7410,5021,6.7,23958.69,73.1
2459,14,Toronto,2025-04,4113,2656,8.3,9408.39,69.4
2460,15,Toronto,2025-04,6679,5522,7.7,38428.99,85.6
2461,1,Berlin,2025-04,11273,8151,5.4,59575.56,43.7
2462,2,Berlin,2025-04,6868,5333,7.7,38020.07,79.0
2463,3,Berlin,2025-04,4961,3568,7.9,27606.97,42.0
2464,4,Berlin,2025-04,7818,5870,5.0,14900.08,50.6
2465,5,Berlin,2025-04,6852,5008,7.2,39368.24,56.8
2466,6,Berlin,2025-04,1362,914,7.9,5024.56,66.0
2467,7,Berlin,2025-04,8943,7209,5.9,15349.74,81.9
2468,8,Berlin,2025-04,1880,1684,8.7,10358.98,74.4
2469,9,Berlin,2025-04,8988,5626,8.8,40938.0,62.4
2470,10,Berlin,2025-04,5705,3548,7.2,24782.42,92.0
2471,11,Berlin,2025-04,1322,800,7.9,7438.21,89.6
2472,12,Berlin,2025-04,6169,4012,8.3,33776.39,90.3
2473,13,Berlin,2025-04,1244,1049,5.2,5854.61,80.7
2474,14,Berlin,2025-04,4360,3617,8.4,16660.26,75.4
2475,15,Berlin,2025-04,7493,5504,9.0,34293.4,89.6
