activity_id,viewer_id,movie_id,watch_date,platform,watch_duration_min,completion_rate,rewatched,device_type
4806,1079,12,2024-10-25,SmartTV,79,0.66,0,TV
4807,900,10,2024-08-12,MobileApp,80,0.55,0,Mobile
4808,514,3,2024-11-04,WebBrowser,99,0.99,1,Tablet
4809,527,2,2025-03-28,WebBrowser,36,0.3,0,TV
4810,625,3,2025-01-02,WebBrowser,105,0.79,0,Mobile
4811,1514,11,2024-11-10,TabletApp,43,0.41,0,Tablet
4812,652,3,2024-06-09,StreamMax,107,0.92,0,Mobile
4813,1143,6,2024-10-29,TabletApp,48,0.41,0,Tablet
4814,1265,10,2025-02-11,MobileApp,83,0.54,0,Tablet
4815,1834,6,2024-08-07,StreamMax,118,0.82,1,TV
4816,335,12,2024-10-10,StreamMax,48,0.38,0,Desktop
4817,201,3,2024-09-04,MobileApp,52,0.5,0,Tablet
4818,90,14,2025-01-14,TabletApp,48,0.51,0,Desktop
4819,101,12,2024-06-27,MobileApp,106,0.9,0,Tablet
4820,430,14,2024-09-24,StreamMax,104,0.97,1,TV
4821,388,14,2025-04-24,TabletApp,82,0.62,1,Desktop
4822,1934,15,2024-09-24,TabletApp,40,0.41,0,TV
4823,1490,13,2024-07-02,TabletApp,91,0.69,0,Mobile
4824,1868,7,2024-07-22,MobileApp,104,0.86,0,Tablet
4825,1456,12,2025-03-14,StreamMax,48,0.46,0,Desktop
4826,1881,2,2025-03-29,SmartTV,104,0.82,0,TV
4827,582,2,2025-03-16,TabletApp,77,0.77,0,Mobile
4828,1698,3,2025-03-17,MobileApp,88,0.77,0,TV
4829,1696,11,2025-04-17,StreamMax,90,0.98,0,Mobile
4830,1978,9,2025-01-22,MobileApp,62,0.46,0,TV
4831,8,8,2025-02-20,MobileApp,114,0.76,0,Tablet
4832,1719,6,2025-03-21,StreamMax,122,0.82,1,Mobile
4833,343,14,2024-12-05,TabletApp,102,0.65,0,Mobile
4834,622,1,2024-07-28,WebBrowser,71,0.65,0,TV
4835,1277,3,2024-12-02,WebBrowser,38,0.42,0,Mobile
4836,1672,4,2025-03-04,TabletApp,44,0.45,0,TV
4837,831,1,2024-12-01,TabletApp,34,0.34,0,TV
4838,1994,3,2024-06-11,WebBrowser,122,0.83,0,Mobile
4839,259,9,2024-09-22,SmartTV,38,0.37,1,TV
4840,69,1,2025-04-21,SmartTV,92,0.59,0,TV
4841,1595,2,2025-01-30,TabletApp,118,1.0,0,Tablet
4842,1674,15,2024-07-17,SmartTV,128,0.82,1,TV
4843,1774,6,2024-12-16,MobileApp,43,0.46,0,Mobile
4844,394,7,2024-12-26,MobileApp,65,0.44,0,Mobile
4845,1221,1,2025-02-22,StreamMax,108,0.95,0,Tablet
4846,903,1,2025-02-19,TabletApp,106,0.85,0,Desktop
4847,328,9,2024-08-18,SmartTV,90,0.7,1,Tablet
4848,1673,4,2024-10-21,StreamMax,75,0.65,0,Mobile
4849,725,3,2025-04-01,MobileApp,91,0.97,0,Desktop
4850,1532,4,2024-10-23,WebBrowser,46,0.41,0,TV
4851,926,6,2024-12-14,MobileApp,85,0.82,0,Tablet
4852,1010,5,2024-11-03,SmartTV,66,0.75,1,TV
4853,1549,14,2024-08-13,StreamMax,55,0.51,0,Tablet
4854,302,3,2024-12-05,TabletApp,72,0.5,0,TV
4855,171,2,2025-04-13,StreamMax,122,0.89,0,Desktop
4856,1538,3,2025-02-17,StreamMax,85,0.74,0,Mobile
4857,779,1,2025-04-24,MobileApp,94,0.7,1,Mobile
4858,1310,11,2024-11-10,SmartTV,55,0.5,0,TV
4859,1519,1,2025-03-23,TabletApp,59,0.63,0,Mobile
4860,1049,7,2024-10-02,SmartTV,72,0.54,1,Desktop
4861,657,6,2024-10-13,SmartTV,107,0.74,0,Tablet
4862,1581,8,2025-02-03,SmartTV,63,0.48,1,Mobile
4863,1737,10,2024-11-03,MobileApp,69,0.45,0,TV
4864,524,5,2025-03-27,SmartTV,153,0.99,0,Tablet
4865,1313,7,2025-01-07,MobileApp,140,0.94,0,Desktop
4866,1048,1,2025-01-01,WebBrowser,94,0.68,0,TV
4867,221,5,2025-04-05,SmartTV,100,0.93,0,Mobile
4868,1316,8,2025-03-16,WebBrowser,78,0.73,0,Desktop
4869,217,6,2024-06-11,TabletApp,96,0.91,1,TV
4870,1313,13,2024-12-15,TabletApp,41,0.43,1,TV
4871,751,6,2024-09-13,TabletApp,80,0.87,0,Tablet
4872,1401,1,2025-04-20,SmartTV,38,0.31,1,TV
4873,222,11,2025-04-15,TabletApp,104,0.97,1,TV
4874,118,1,2024-09-17,WebBrowser,47,0.53,0,Desktop
4875,1496,1,2025-02-24,StreamMax,112,0.92,0,Mobile
4876,1705,6,2024-09-06,WebBrowser,109,0.92,0,Tablet
4877,542,1,2024-12-28,WebBrowser,112,0.71,0,Desktop
4878,1989,6,2025-04-23,TabletApp,52,0.37,0,Tablet
4879,347,4,2025-02-07,StreamMax,48,0.52,0,Tablet
4880,1868,8,2025-04-30,SmartTV,128,0.87,0,Tablet
4881,1052,1,2025-03-22,WebBrowser,106,0.77,0,Mobile
4882,774,7,2024-07-19,MobileApp,39,0.3,1,Mobile
4883,128,1,2025-04-28,MobileApp,42,0.4,0,Desktop
4884,1147,10,2024-09-20,SmartTV,84,0.91,0,Mobile
4885,1980,1,2024-07-10,WebBrowser,89,0.93,0,TV
4886,230,10,2024-06-03,WebBrowser,124,0.85,0,Tablet
4887,82,12,2024-07-27,StreamMax,63,0.5,0,Tablet
4888,368,2,2025-03-14,SmartTV,42,0.4,0,Tablet
4889,277,2,2025-03-30,WebBrowser,145,0.96,0,Tablet
4890,129,1,2025-02-04,SmartTV,33,0.31,0,TV
4891,1219,11,2024-12-17,MobileApp,47,0.52,0,Desktop
4892,172,14,2025-02-21,SmartTV,80,0.76,1,TV
4893,104,8,2024-11-17,TabletApp,104,0.79,1,TV
4894,1803,1,2025-02-02,WebBrowser,79,0.76,0,TV
4895,237,1,2025-01-24,TabletApp,91,0.74,0,Mobile
4896,1970,12,2024-09-08,StreamMax,43,0.41,0,Desktop
4897,1306,8,2024-08-06,TabletApp,31,0.31,0,Tablet
4898,1610,12,2025-01-23,MobileApp,77,0.5,0,Tablet
4899,1022,7,2024-09-08,SmartTV,67,0.73,0,Desktop
4900,1185,1,2024-12-15,MobileApp,130,0.91,0,Mobile
4901,1941,8,2025-04-08,TabletApp,113,0.89,0,Mobile
4902,1464,2,2025-02-08,SmartTV,54,0.39,1,TV
4903,1701,13,2024-11-12,SmartTV,90,0.75,1,TV
4904,1469,6,2024-07-31,StreamMax,68,0.47,0,TV
4905,1029,1,2025-03-25,TabletApp,49,0.45,1,Tablet
4906,300,11,2024-08-28,WebBrowser,116,0.86,1,TV
4907,1095,10,2025-04-20,SmartTV,75,0.5,0,TV
4908,1411,15,2024-11-04,StreamMax,66,0.54,0,Mobile
4909,319,10,2025-04-26,MobileApp,46,0.37,0,TV
4910,1828,10,2025-03-16,TabletApp,57,0.51,1,Desktop
4911,441,15,2024-08-09,SmartTV,125,0.99,0,Desktop
4912,855,4,2025-02-19,TabletApp,90,0.87,0,Tablet
4913,1578,12,2025-02-03,TabletApp,97,0.77,1,Desktop
4914,1994,9,2024-09-22,StreamMax,140,0.89,0,Desktop
4915,956,11,2025-04-24,SmartTV,56,0.58,0,Tablet
4916,204,15,2024-11-07,StreamMax,92,0.91,0,Mobile
4917,1716,8,2024-08-18,MobileApp,59,0.45,0,Desktop
4918,232,7,2024-12-01,SmartTV,94,0.68,0,Mobile
4919,1840,5,2025-04-04,StreamMax,81,0.61,0,Tablet
4920,1241,12,2024-08-10,StreamMax,51,0.38,0,Mobile
4921,1320,1,2025-03-24,MobileApp,112,0.9,0,Desktop
4922,462,6,2024-08-10,SmartTV,112,0.83,0,TV
4923,1318,1,2024-12-29,MobileApp,106,0.69,0,Desktop
4924,1785,14,2024-12-19,MobileApp,122,0.87,0,Mobile
4925,505,1,2024-07-11,TabletApp,72,0.62,0,Tablet
4926,566,15,2024-07-26,WebBrowser,54,0.49,0,TV
4927,453,1,2024-06-16,WebBrowser,92,0.77,1,TV
4928,1037,14,2024-09-12,StreamMax,133,0.88,0,TV
4929,276,10,2025-03-04,SmartTV,103,0.81,1,TV
4930,1345,7,2025-01-29,WebBrowser,60,0.48,1,Desktop
4931,1943,11,2025-03-29,SmartTV,69,0.64,0,Tablet
4932,1139,14,2025-03-29,SmartTV,75,0.68,0,TV
4933,1334,1,2025-01-03,TabletApp,39,0.31,0,Mobile
4934,1700,1,2025-01-29,SmartTV,78,0.61,0,Mobile
4935,902,10,2025-04-14,MobileApp,93,0.68,1,Tablet
4936,1740,8,2024-09-19,MobileApp,61,0.47,1,Mobile
4937,1376,1,2025-04-18,SmartTV,122,0.93,1,TV
4938,376,13,2025-04-24,WebBrowser,63,0.56,1,Tablet
4939,447,9,2024-07-25,MobileApp,55,0.42,0,Tablet
4940,252,11,2024-09-22,StreamMax,102,1.0,0,Mobile
4941,1367,6,2024-09-14,WebBrowser,63,0.56,0,TV
4942,1295,12,2024-08-30,SmartTV,38,0.39,0,TV
4943,1133,3,2025-02-09,StreamMax,136,0.92,0,Mobile
4944,1948,2,2025-04-08,TabletApp,68,0.45,0,Mobile
4945,1605,14,2024-10-21,SmartTV,74,0.68,0,Tablet
4946,870,2,2024-10-22,StreamMax,49,0.44,0,Desktop
4947,1228,1,2025-04-12,WebBrowser,63,0.4,0,Tablet
4948,314,7,2025-01-28,SmartTV,64,0.64,0,Tablet
4949,97,11,2025-03-30,StreamMax,81,0.61,1,Tablet
4950,213,8,2025-04-25,SmartTV,61,0.39,1,Tablet
4951,1158,7,2024-10-19,SmartTV,70,0.5,1,Desktop
4952,1569,2,2024-07-13,TabletApp,48,0.36,0,Mobile
4953,1533,1,2025-01-06,MobileApp,51,0.58,0,Tablet
4954,473,2,2024-12-07,SmartTV,129,0.82,1,Desktop
4955,183,8,2025-01-05,StreamMax,120,0.87,0,Mobile
4956,1505,12,2024-10-02,WebBrowser,131,0.86,0,TV
4957,1396,7,2024-11-12,MobileApp,123,0.97,0,Tablet
4958,1603,8,2024-11-20,WebBrowser,126,0.87,0,TV
4959,1820,1,2024-10-29,StreamMax,116,0.88,0,Mobile
4960,411,5,2024-08-29,MobileApp,106,0.92,0,Desktop
4961,936,1,2024-11-28,WebBrowser,88,0.65,1,Tablet
4962,383,15,2024-11-20,WebBrowser,43,0.32,0,Tablet
4963,1380,8,2024-11-30,MobileApp,41,0.31,0,Mobile
4964,1263,6,2024-12-27,MobileApp,63,0.56,0,TV
4965,1773,6,2024-07-25,StreamMax,90,0.75,0,TV
4966,1542,1,2025-02-25,MobileApp,100,0.66,0,Tablet
4967,11,1,2024-07-05,TabletApp,68,0.78,0,Tablet
4968,1088,8,2025-03-10,TabletApp,44,0.39,0,Desktop
4969,1160,6,2024-07-19,TabletApp,75,0.65,1,Mobile
4970,1095,14,2025-01-31,StreamMax,94,0.91,0,Mobile
4971,1075,1,2024-07-08,StreamMax,77,0.55,0,Mobile
4972,883,15,2025-01-12,MobileApp,99,0.78,0,Desktop
4973,1603,3,2024-07-15,TabletApp,81,0.53,0,Mobile
4974,1708,14,2024-12-24,StreamMax,119,0.91,0,Tablet
4975,423,2,2024-07-13,SmartTV,129,0.89,0,Mobile
4976,282,2,2025-02-06,MobileApp,109,0.77,0,TV
4977,506,4,2025-02-07,StreamMax,81,0.6,0,Desktop
4978,1544,3,2025-01-04,StreamMax,96,0.74,0,Mobile
4979,961,6,2024-07-19,TabletApp,100,0.84,0,Tablet
4980,191,1,2025-01-30,MobileApp,77,0.85,0,Tablet
4981,970,1,2024-11-07,WebBrowser,89,0.59,0,TV
4982,606,8,2025-01-06,SmartTV,99,0.79,0,Mobile
4983,1821,7,2025-02-06,StreamMax,49,0.45,0,TV
4984,1045,14,2025-03-06,SmartTV,142,0.96,1,TV
4985,1576,1,2025-01-27,SmartTV,70,0.52,0,Tablet
4986,857,3,2025-04-14,MobileApp,97,0.69,0,TV
4987,1812,3,2025-02-07,StreamMax,44,0.35,0,Desktop
4988,1063,8,2025-04-24,StreamMax,46,0.47,0,Tablet
4989,278,12,2025-04-09,WebBrowser,117,0.81,1,TV
4990,322,6,2024-06-22,StreamMax,137,0.91,1,Desktop
4991,770,2,2025-01-12,WebBrowser,135,0.9,0,Mobile
4992,1507,1,2025-03-14,StreamMax,71,0.48,0,Mobile
4993,1444,7,2024-06-29,SmartTV,106,0.93,0,Desktop
4994,1547,4,2025-02-17,WebBrowser,43,0.43,0,Desktop
4995,1875,12,2024-06-28,WebBrowser,40,0.45,0,TV
4996,1439,14,2024-12-02,SmartTV,56,0.37,0,Tablet
4997,1316,10,2025-04-15,TabletApp,99,0.63,1,TV
4998,1282,13,2025-02-07,WebBrowser,97,0.73,0,Tablet
4999,599,1,2025-04-03,WebBrowser,45,0.36,0,Mobile
5000,1207,14,2024-08-30,StreamMax,114,0.86,0,Desktop
5001,1561,14,2025-02-08,WebBrowser,106,0.77,0,Tablet
5002,1353,7,2025-04-07,MobileApp,88,0.7,0,Desktop
5003,790,2,2024-11-17,StreamMax,39,0.34,1,Desktop
5004,198,3,2024-10-18,WebBrowser,77,0.83,1,TV
5005,1652,12,2024-09-23,TabletApp,49,0.45,0,TV
5006,109,6,2024-10-06,StreamMax,112,0.8,1,TV
5007,1929,11,2025-04-20,TabletApp,85,0.78,0,TV
5008,422,11,2025-02-23,WebBrowser,152,0.97,0,Desktop
5009,1163,10,2025-01-16,MobileApp,80,0.59,0,Desktop
5010,1293,4,2024-11-12,SmartTV,55,0.58,0,Mobile
5011,405,4,2025-02-18,TabletApp,93,0.74,1,TV
5012,1905,2,2024-07-04,StreamMax,39,0.42,0,TV
5013,88,8,2024-11-07,MobileApp,30,0.33,0,Tablet
5014,829,1,2025-02-01,MobileApp,102,0.86,0,TV
5015,306,12,2024-11-07,StreamMax,48,0.34,1,Tablet
5016,806,13,2024-08-23,WebBrowser,132,0.89,0,TV
5017,1970,10,2025-04-25,StreamMax,73,0.73,1,Tablet
5018,1828,1,2024-10-15,StreamMax,51,0.39,1,TV
5019,1500,15,2025-02-07,MobileApp,109,0.78,0,Desktop
5020,124,3,2024-10-19,TabletApp,69,0.71,1,TV
5021,812,1,2025-01-12,StreamMax,73,0.49,1,TV
5022,1089,14,2025-01-08,MobileApp,121,0.85,1,Desktop
5023,762,6,2025-01-16,StreamMax,91,0.62,0,Desktop
5024,1343,13,2025-04-06,WebBrowser,128,0.85,0,Tablet
5025,1767,1,2025-02-06,MobileApp,66,0.75,0,Tablet
5026,869,8,2024-08-22,SmartTV,104,0.82,0,TV
5027,1,14,2024-06-06,WebBrowser,70,0.45,0,Mobile
5028,1604,6,2024-10-25,TabletApp,78,0.6,0,Mobile
5029,1752,8,2025-03-04,TabletApp,74,0.59,0,Tablet
5030,1234,10,2024-09-08,MobileApp,69,0.79,0,Desktop
5031,1133,1,2024-12-24,WebBrowser,36,0.32,0,Tablet
5032,1610,7,2024-10-25,SmartTV,72,0.53,0,Desktop
5033,1953,3,2025-01-01,TabletApp,45,0.5,0,Desktop
5034,709,1,2025-01-22,StreamMax,67,0.56,0,Tablet
5035,1542,5,2024-10-01,StreamMax,105,0.78,0,TV
5036,1514,5,2025-04-28,StreamMax,87,0.75,0,Desktop
5037,869,8,2025-01-03,WebBrowser,50,0.42,0,Mobile
5038,1138,2,2024-08-17,StreamMax,130,0.86,0,Mobile
5039,296,1,2025-04-09,WebBrowser,137,0.89,0,Tablet
5040,491,8,2025-04-03,TabletApp,98,0.72,0,Desktop
5041,1550,8,2025-04-24,MobileApp,51,0.46,0,Desktop
5042,1678,7,2025-01-06,TabletApp,78,0.69,0,Tablet
5043,1620,7,2025-02-27,StreamMax,61,0.4,1,Desktop
5044,1475,7,2025-01-09,WebBrowser,98,0.98,0,Desktop
5045,77,2,2025-02-07,WebBrowser,102,0.87,0,Tablet
5046,1294,2,2024-12-02,StreamMax,60,0.39,0,TV
5047,1223,14,2024-12-24,MobileApp,36,0.32,1,Desktop
5048,1716,8,2025-04-12,TabletApp,76,0.81,0,Desktop
5049,316,15,2024-12-27,MobileApp,108,0.76,0,Mobile
5050,902,6,2025-01-20,TabletApp,118,0.82,1,Tablet
5051,469,9,2025-04-05,StreamMax,99,0.64,1,Mobile
5052,1181,4,2025-01-11,TabletApp,70,0.49,1,Desktop
5053,741,2,2024-09-19,StreamMax,95,0.78,0,Desktop
5054,288,15,2024-12-16,MobileApp,44,0.38,0,Tablet
5055,798,6,2024-11-27,SmartTV,59,0.38,0,Mobile
5056,1688,8,2024-12-27,MobileApp,81,0.83,0,TV
5057,488,1,2024-12-04,WebBrowser,63,0.43,1,TV
5058,302,6,2024-12-21,SmartTV,117,0.76,0,Tablet
5059,1903,1,2024-11-01,TabletApp,87,0.66,0,Mobile
5060,1274,1,2025-03-29,WebBrowser,133,0.94,1,Desktop
5061,1999,11,2024-10-16,StreamMax,96,0.75,1,Mobile
5062,1263,13,2024-06-15,MobileApp,76,0.52,0,Tablet
5063,463,5,2024-10-25,MobileApp,125,0.97,1,TV
5064,803,8,2024-07-22,WebBrowser,120,0.8,0,Tablet
5065,307,6,2024-08-22,SmartTV,56,0.4,1,Tablet
5066,174,10,2024-11-13,StreamMax,112,0.95,0,Tablet
5067,943,1,2024-12-04,WebBrowser,133,0.9,1,Tablet
5068,1420,11,2025-01-10,TabletApp,94,0.79,0,TV
5069,734,1,2024-10-02,StreamMax,49,0.56,1,Mobile
5070,1960,1,2024-06-20,StreamMax,85,0.91,0,Mobile
5071,750,14,2025-02-27,TabletApp,121,0.92,0,Desktop
5072,1775,13,2024-10-11,WebBrowser,63,0.48,0,Desktop
5073,197,2,2024-11-03,TabletApp,127,0.82,0,Mobile
5074,1642,2,2025-03-20,WebBrowser,68,0.7,0,Desktop
5075,107,2,2024-10-01,WebBrowser,88,0.69,0,Mobile
5076,716,6,2025-01-09,StreamMax,69,0.72,1,Desktop
5077,230,5,2025-04-30,TabletApp,89,0.85,1,TV
5078,1653,1,2025-02-13,WebBrowser,72,0.75,1,Mobile
5079,1184,9,2025-04-04,MobileApp,71,0.46,0,TV
5080,903,1,2025-02-21,MobileApp,97,0.71,0,Desktop
5081,1315,1,2024-09-04,StreamMax,36,0.34,0,Mobile
5082,1771,3,2024-06-27,StreamMax,77,0.69,0,Desktop
5083,110,8,2024-10-13,SmartTV,124,0.79,0,Tablet
5084,1256,3,2025-03-10,SmartTV,42,0.35,1,Desktop
5085,1927,7,2025-01-06,WebBrowser,69,0.55,0,Desktop
5086,1314,14,2024-06-27,SmartTV,105,0.78,0,TV
5087,76,7,2024-11-20,MobileApp,62,0.58,0,Mobile
5088,804,12,2024-06-04,SmartTV,90,0.71,0,Mobile
5089,1760,5,2024-07-20,SmartTV,46,0.4,0,Tablet
5090,1761,8,2024-12-10,SmartTV,57,0.6,0,TV
5091,1709,8,2025-02-17,WebBrowser,121,0.9,0,Tablet
5092,1177,7,2024-09-17,TabletApp,130,0.88,0,Desktop
5093,1898,8,2025-04-05,MobileApp,63,0.52,0,Mobile
5094,667,10,2024-08-18,StreamMax,49,0.36,0,Mobile
5095,866,1,2024-10-18,MobileApp,119,0.94,0,Desktop
5096,207,1,2024-07-09,WebBrowser,73,0.71,0,Desktop
5097,922,2,2024-09-07,StreamMax,156,0.99,0,Desktop
5098,1856,1,2025-03-03,SmartTV,56,0.47,1,Desktop
5099,1887,6,2024-06-07,MobileApp,61,0.45,1,Desktop
5100,542,7,2025-04-21,WebBrowser,54,0.41,0,Tablet
5101,1089,5,2024-06-18,TabletApp,106,0.82,0,Mobile
5102,1859,10,2025-03-12,MobileApp,92,0.7,0,TV
5103,763,6,2024-06-28,SmartTV,120,0.94,0,TV
5104,219,6,2025-03-14,WebBrowser,110,0.74,0,TV
5105,1483,8,2024-07-25,TabletApp,133,0.86,1,Mobile
5106,1552,4,2025-04-21,SmartTV,100,0.99,0,Tablet
5107,1222,1,2025-04-01,WebBrowser,55,0.54,0,Mobile
5108,833,13,2024-12-04,WebBrowser,62,0.59,0,TV
5109,1606,3,2024-11-08,WebBrowser,90,0.77,0,Tablet
5110,739,6,2025-04-06,TabletApp,97,0.73,0,Desktop
5111,565,9,2024-10-23,MobileApp,98,0.95,1,Mobile
5112,371,12,2024-09-03,TabletApp,69,0.57,1,Mobile
5113,803,7,2024-07-20,TabletApp,56,0.52,0,Tablet
5114,687,2,2025-03-03,MobileApp,129,0.96,0,TV
5115,409,1,2024-07-10,StreamMax,62,0.44,1,Tablet
5116,336,14,2025-02-04,MobileApp,96,0.65,0,Tablet
5117,1184,15,2024-09-07,MobileApp,67,0.61,0,Mobile
5118,779,6,2024-07-09,TabletApp,102,0.73,0,Desktop
5119,1119,4,2024-11-22,SmartTV,118,0.77,0,Mobile
5120,1445,2,2024-11-08,SmartTV,119,0.79,0,Tablet
5121,561,3,2024-06-15,TabletApp,101,0.91,0,Tablet
5122,998,1,2024-11-25,WebBrowser,57,0.61,0,Desktop
5123,538,10,2024-08-16,TabletApp,52,0.53,0,TV
5124,642,3,2024-07-10,SmartTV,73,0.71,0,Desktop
5125,885,7,2024-09-30,StreamMax,62,0.52,0,Tablet
5126,179,12,2025-01-18,SmartTV,44,0.33,0,Mobile
5127,667,3,2024-09-17,SmartTV,151,1.0,1,Mobile
5128,737,1,2024-12-13,WebBrowser,49,0.49,0,TV
5129,719,15,2025-01-29,WebBrowser,68,0.46,1,TV
5130,1268,1,2025-01-10,StreamMax,112,0.74,0,Mobile
5131,1176,6,2024-12-09,SmartTV,64,0.64,1,Mobile
5132,735,3,2024-07-21,SmartTV,66,0.5,0,Desktop
5133,1757,7,2024-09-17,WebBrowser,52,0.57,0,Tablet
5134,160,6,2025-02-20,MobileApp,39,0.33,1,Mobile
5135,1108,5,2024-11-07,MobileApp,98,0.67,1,Mobile
5136,1238,12,2024-06-17,SmartTV,55,0.62,0,Tablet
5137,698,3,2024-06-02,WebBrowser,41,0.47,0,TV
5138,1483,4,2024-08-03,TabletApp,72,0.77,0,Tablet
5139,109,2,2024-06-15,MobileApp,57,0.42,0,Desktop
5140,936,11,2024-09-02,MobileApp,63,0.42,1,TV
5141,1703,1,2025-03-25,SmartTV,53,0.57,0,TV
5142,731,6,2024-09-16,MobileApp,56,0.53,0,TV
5143,422,3,2024-06-27,MobileApp,129,0.98,1,Tablet
5144,1575,13,2024-11-04,MobileApp,89,0.89,0,TV
5145,1204,11,2025-01-09,StreamMax,71,0.51,0,Mobile
5146,1250,10,2025-03-15,MobileApp,108,0.74,0,Mobile
5147,184,10,2024-10-11,StreamMax,90,0.76,1,Tablet
5148,1621,3,2024-07-06,MobileApp,72,0.73,0,Tablet
5149,102,3,2025-04-25,SmartTV,105,0.98,1,Desktop
5150,87,6,2024-12-29,MobileApp,43,0.39,0,TV
5151,1743,2,2025-01-23,TabletApp,81,0.73,0,TV
5152,616,14,2024-12-06,MobileApp,99,0.91,0,Tablet
5153,996,3,2024-11-12,TabletApp,51,0.42,0,TV
5154,645,5,2024-07-23,TabletApp,62,0.41,0,Tablet
5155,386,2,2025-01-06,SmartTV,90,0.64,0,Mobile
5156,1506,2,2024-06-02,StreamMax,36,0.35,0,Tablet
5157,431,4,2025-04-25,MobileApp,101,0.84,0,TV
5158,440,10,2024-11-19,WebBrowser,65,0.5,0,Desktop
5159,1814,8,2025-02-22,SmartTV,101,0.98,0,TV
5160,1277,2,2024-09-07,SmartTV,114,0.96,0,Mobile
5161,1004,4,2024-09-09,WebBrowser,96,0.78,0,Mobile
5162,886,14,2025-02-28,SmartTV,86,0.81,0,TV
5163,658,6,2024-12-30,TabletApp,82,0.92,0,Mobile
5164,437,1,2025-04-24,MobileApp,38,0.37,0,TV
5165,198,1,2024-12-31,MobileApp,51,0.46,0,TV
5166,2000,1,2024-08-04,MobileApp,69,0.59,0,Desktop
5167,541,1,2025-03-02,SmartTV,34,0.37,0,Tablet
5168,1766,6,2025-01-12,StreamMax,98,0.65,0,Mobile
5169,1309,9,2024-11-28,MobileApp,83,0.83,0,TV
5170,1857,2,2024-08-29,MobileApp,109,0.79,0,TV
5171,1394,5,2024-06-21,TabletApp,61,0.45,0,Mobile
5172,1800,1,2024-11-22,MobileApp,83,0.7,0,Mobile
5173,698,4,2024-11-21,WebBrowser,59,0.4,0,Desktop
5174,14,8,2024-09-02,WebBrowser,119,0.92,0,Desktop
5175,1254,1,2025-04-12,TabletApp,102,0.67,1,TV
5176,1426,1,2025-03-15,TabletApp,84,0.61,0,Desktop
5177,1948,9,2024-07-26,TabletApp,103,1.0,0,Tablet
5178,242,3,2024-08-28,TabletApp,45,0.46,0,Mobile
5179,593,1,2025-01-15,TabletApp,83,0.65,0,Desktop
5180,1887,14,2025-01-18,MobileApp,51,0.45,0,Tablet
5181,1034,1,2025-03-31,WebBrowser,100,0.72,0,TV
5182,1707,12,2024-10-16,WebBrowser,44,0.45,0,Mobile
5183,1375,1,2025-04-19,TabletApp,105,0.83,0,Tablet
5184,1257,2,2024-12-24,MobileApp,101,0.81,0,TV
5185,1015,4,2024-07-04,StreamMax,86,0.76,1,Desktop
5186,1175,6,2024-12-30,TabletApp,51,0.33,0,Tablet
5187,1245,8,2024-09-05,SmartTV,152,0.99,0,Desktop
5188,537,2,2025-03-18,MobileApp,63,0.49,0,Desktop
5189,1782,4,2025-03-08,MobileApp,85,0.6,0,Mobile
5190,1834,10,2025-02-18,SmartTV,35,0.38,0,Mobile
5191,1635,3,2024-11-02,StreamMax,102,0.82,0,Mobile
5192,30,7,2024-07-11,WebBrowser,96,0.79,0,Desktop
5193,1410,15,2024-12-23,SmartTV,132,0.94,0,Desktop
5194,844,1,2024-11-03,MobileApp,63,0.52,0,Desktop
5195,434,3,2025-04-04,StreamMax,131,0.95,1,Desktop
5196,1100,2,2024-07-13,MobileApp,76,0.62,0,Desktop
5197,1433,14,2024-12-22,MobileApp,87,0.67,0,Tablet
5198,363,6,2024-06-10,TabletApp,110,0.7,0,Desktop
5199,1576,3,2024-12-14,MobileApp,68,0.57,0,Mobile
5200,1000,8,2024-06-01,TabletApp,60,0.41,0,Tablet
5201,734,9,2024-07-22,TabletApp,112,0.88,0,Tablet
5202,437,4,2024-09-29,MobileApp,36,0.38,0,TV
5203,490,14,2025-02-11,TabletApp,63,0.72,0,TV
5204,483,14,2025-01-26,TabletApp,109,0.83,0,TV
5205,177,2,2025-02-08,SmartTV,40,0.4,0,Desktop
5206,409,1,2025-02-18,SmartTV,98,0.7,0,TV
5207,138,14,2024-09-06,StreamMax,112,0.95,1,TV
5208,850,1,2025-02-13,TabletApp,57,0.46,0,TV
5209,845,1,2025-01-08,SmartTV,59,0.44,1,Mobile
5210,1708,8,2025-04-11,SmartTV,36,0.32,0,Mobile
5211,729,2,2024-12-13,WebBrowser,84,0.75,0,Mobile
5212,627,2,2025-01-01,SmartTV,103,0.92,0,TV
5213,377,3,2025-02-19,MobileApp,87,0.83,0,TV
5214,1702,9,2024-11-06,MobileApp,85,0.66,1,Tablet
5215,1164,11,2024-09-17,SmartTV,112,0.8,1,Tablet
5216,492,3,2025-04-25,StreamMax,49,0.45,0,Tablet
5217,1400,1,2025-02-25,MobileApp,53,0.5,1,Mobile
5218,84,3,2024-08-19,TabletApp,75,0.52,0,Tablet
5219,30,13,2024-07-25,WebBrowser,61,0.58,0,Desktop
5220,1170,8,2024-07-29,SmartTV,43,0.48,0,Tablet
5221,1902,2,2024-12-29,WebBrowser,103,0.95,1,Mobile
5222,1790,2,2024-12-25,SmartTV,116,0.96,1,Desktop
5223,857,5,2025-02-16,TabletApp,111,0.75,1,Tablet
5224,799,8,2025-02-01,WebBrowser,82,0.74,0,Tablet
5225,10,10,2024-07-16,MobileApp,88,0.78,0,Desktop
